"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3020000","3020000-102-2000-07462","20000826","","01","영업/정상","01","영업","","","","","02 7034863","73.92","140847","서울특별시 용산구 원효로2가 84-10번지 (지하1층) ","서울특별시 용산구 원효로 171 (원효로2가(지하1층))","04364","칼라","20140220170057","I","2018-08-31 23:59:59.0","간이주점","196549.89584221     ","448153.524398611    ","간이주점","0","0","기타","갑","상수도전용","","","","","","","","","N","73.92","","",""
"3020000","3020000-102-1978-03542","19780523","","01","영업/정상","01","영업","","","","","02 7930361","165.48","140892","서울특별시 용산구 한남동 683-133번지 지상1층 134호 ","서울특별시 용산구 이태원로 242 (한남동 683-133 지상1층 134호)","04400","여보크럽","20180705160237","I","2018-08-31 23:59:59.0","스텐드바","199956.90188004     ","448222.554860994    ","스텐드바","","","","","","","","","","","","","","N","165.48","","",""
"3020000","3020000-102-1985-03523","19851030","","01","영업/정상","01","영업","","","","","02 7069682","79.63","140821","서울특별시 용산구 동자동 43-172번지 (지상1층) ","서울특별시 용산구 한강대로 353 (동자동(지상1층))","04320","백악관","20200129103344","U","2020-01-31 02:40:00.0","룸살롱","197417.990726471    ","449729.163439693    ","룸살롱","0","0","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","79.63","","",""
"3020000","3020000-102-1980-03552","19800912","","01","영업/정상","01","영업","","","","","07041303910","1230.92","140863","서울특별시 용산구 이태원동 34-69번지 (지하1층) ","서울특별시 용산구 녹사평대로 140 (이태원동(지하1층))","04390","메카","20150427115744","I","2018-08-31 23:59:59.0","카바레","199118.176847228    ","447688.4883026      ","카바레","","","","","","","","","","","","","","N","1230.92","","",""
"3020000","3020000-102-1978-03558","19781201","","01","영업/정상","01","영업","","","","","0207954477","105.00","140885","서울특별시 용산구 한남동 32-17번지 (지하1층) ","서울특별시 용산구 독서당로 89 (한남동(지하1층))","04419","투모로우","20090204145354","I","2018-08-31 23:59:59.0","스텐드바","200837.136549128    ","448057.231929995    ","스텐드바","3","2","기타","갑","상수도전용","","","","","","","","","N","105","","",""
"3020000","3020000-102-2000-07317","20000324","","01","영업/정상","01","영업","","","","","02 7984757","57.82","140160","서울특별시 용산구 남영동 61-6번지 (지상2층) ","서울특별시 용산구 한강대로 280-2 (남영동(지상2층))","04352","황금노래클럽","20120229162806","I","2018-08-31 23:59:59.0","간이주점","197523.538138889    ","449015.374957161    ","간이주점","","","","","","","","","","","","","","N","57.82","","",""
"3020000","3020000-102-1999-07251","19991207","","01","영업/정상","01","영업","","","","","02 7189960","68.92","140847","서울특별시 용산구 원효로2가 90-16번지 (지하1층) ","서울특별시 용산구 새창로 136 (원효로2가(지하1층))","04363","탈렌트","20130218173936","I","2018-08-31 23:59:59.0","룸살롱","196513.012097934    ","448139.02149175     ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","68.92","","",""
"3020000","3020000-102-1999-03526","19991025","","01","영업/정상","01","영업","","","","","","73.37","140847","서울특별시 용산구 원효로2가 94-2번지 지하1층 ","서울특별시 용산구 원효로 166 (원효로2가 94-2 지하1층)","04366","황제","20170502141333","I","2018-08-31 23:59:59.0","룸살롱","196534.284541859    ","448086.811978621    ","룸살롱","5","1","기타","지도","상수도전용","","","","","","","","","N","73.37","","",""
"3020000","3020000-102-1999-03521","19991025","","01","영업/정상","01","영업","","","","","02 7955652","121.89","140807","서울특별시 용산구 갈월동 98-31번지 (지하1층) ","서울특별시 용산구 한강대로77길 21 (갈월동(지하1층))","04322","팡팡노래뱅크","20180523171154","I","2018-08-31 23:59:59.0","룸살롱","197416.276447337    ","448819.077860197    ","룸살롱","2","1","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","121.89","","",""
"3020000","3020000-102-1967-03511","19670705","","01","영업/정상","01","영업","","","","","0207959155","109.77","140858","서울특별시 용산구 이태원동 136-2번지 (지상1층) ","서울특별시 용산구 우사단로14길 16 (이태원동(지상1층))","04405","그랜드올아프리클럽","20181005100220","U","2018-10-07 02:36:58.0","스텐드바","199627.327718531    ","447981.339220031    ","스텐드바","3","3","유흥업소밀집지역","을","상수도전용","","","","","","","","","Y","109.77","","",""
"3020000","3020000-102-2001-07750","20010502","","01","영업/정상","01","영업","","","","","02  712 1991","57.74","140821","서울특별시 용산구 동자동 43-33번지 (지상1층) ","서울특별시 용산구 한강대로 353-4 (동자동(지상1층))","04320","퀸","20150224164022","I","2018-08-31 23:59:59.0","기타","197419.958202485    ","449748.570991334    ","기타","0","0","","","상수도전용","","","","","","","","","N","57.74","","",""
"3020000","3020000-102-1978-03540","19780602","","01","영업/정상","01","영업","","","","","02 7967998","183.04","140892","서울특별시 용산구 한남동 683-137번지 ","서울특별시 용산구 이태원로 258 (한남동 683-137 지상12층)","04400","뱅퀴쉬","20160309091121","I","2018-08-31 23:59:59.0","스텐드바","200051.482987952    ","448360.483775726    ","스텐드바","0","0","기타","기타","상수도전용","","","","","","","","","N","183.04","","",""
"3020000","3020000-102-1973-03529","19730329","","01","영업/정상","01","영업","","","","","","76.90","140863","서울특별시 용산구 이태원동 34-16번지 (지하) ","서울특별시 용산구 이태원로 134 (이태원동(지하))","04390","케이크샵","20120914164436","I","2018-08-31 23:59:59.0","비어(바)살롱","198943.222786585    ","447962.208113485    ","비어(바)살롱","","","","","","","","","","","","","","N","76.9","","",""
"3020000","3020000-102-1972-03517","19720322","","01","영업/정상","01","영업","","","","","02 7127390","75.00","140847","서울특별시 용산구 원효로2가 84-1번지 지하1층 ","서울특별시 용산구 새창로 131-6 (원효로2가 84-1 지하1층)","04364","팔팔노래","20181005100426","U","2018-10-07 02:36:58.0","비어(바)살롱","196546.598003309    ","448172.266377937    ","비어(바)살롱","0","0","기타","기타","상수도전용","","","","","","","","","Y","75","","",""
"3020000","3020000-102-1970-03530","19700420","","01","영업/정상","01","영업","","","","","","207.45","140858","서울특별시 용산구 이태원동 136-45번지 (지상2층) ","서울특별시 용산구 우사단로 42 (이태원동(지상2층))","04405","테마","20190124150736","U","2019-01-26 02:40:00.0","카바레","199557.034319245    ","447959.847009033    ","카바레","","","","","","","","","","","","","","Y","207.45","","",""
"3020000","3020000-102-1968-03553","19681102","","01","영업/정상","01","영업","","","","","02 7927988","196.90","140200","서울특별시 용산구 이태원동 127-1번지 2 6(지상1층) ","서울특별시 용산구 우사단로 47 (이태원동2 6(지상1층))","04406","유엔크럽","20181005100308","U","2018-10-07 02:36:58.0","관광호텔나이트(카바레)","199531.991699117    ","448011.065018984    ","관광호텔나이트(카바레)","","","","","","","","","","","","","","Y","196.9","","",""
"3020000","3020000-102-1967-03577","19671231","","01","영업/정상","01","영업","","","","","","235.44","140858","서울특별시 용산구 이태원동 136-46번지 (지상1층) ","서울특별시 용산구 우사단로 40 (이태원동(지상1층))","04405","킹크럽","20181005100257","U","2018-10-07 02:36:58.0","카바레","199563.529585079    ","447939.085050405    ","카바레","3","5","유흥업소밀집지역","갑","상수도전용","","","","","","","","","Y","235.44","","",""
"3020000","3020000-102-2004-00001","20040108","","01","영업/정상","01","영업","","","","","","61.00","140872","서울특별시 용산구 한강로2가 115-1번지 (지하1층) ","서울특별시 용산구 한강대로 132 (한강로2가(지하1층))","04382","002","20151016160039","I","2018-08-31 23:59:59.0","룸살롱","197285.380806162    ","447648.148742781    ","룸살롱","","","","","","","","","","","","","","N","61","","",""
"3020000","3020000-102-2002-00002","20020401","","01","영업/정상","01","영업","","","","","02 7125806","46.66","140847","서울특별시 용산구 원효로2가 90-1번지 (지하1층) ","서울특별시 용산구 새창로 132 (원효로2가(지하1층))","04363","스카이","20070802195708","I","2018-08-31 23:59:59.0","카바레","196506.975091736    ","448157.36945739     ","카바레","0","0","","","","","","","","","","","","N","46.66","","",""
"3020000","3020000-102-2001-07748","20010802","","01","영업/정상","01","영업","","","","","0237851848","61.80","140160","서울특별시 용산구 남영동 62-9번지 (지하1층) ","서울특별시 용산구 한강대로 280-1 (남영동(지하1층))","04352","보보스","20150511091913","I","2018-08-31 23:59:59.0","룸살롱","197544.959757797    ","449011.990006643    ","룸살롱","0","0","유흥업소밀집지역","갑","","","","","","","","","","N","61.8","","",""
"3020000","3020000-102-1981-03576","19810720","","03","폐업","02","폐업","19960719","","","","02 7957216","461.71","140876","서울특별시 용산구 한강로2가 374-1번지 ","","","백궁","20010927000000","I","2018-08-31 23:59:59.0","카바레","","","카바레","15","5","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","461.71","","",""
"3020000","3020000-102-1980-03537","19800207","","03","폐업","02","폐업","20051024","","","","02","130.82","140892","서울특별시 용산구 한남동 683-141번지 ","","","내외","20050112000000","I","2018-08-31 23:59:59.0","스텐드바","199974.400997613    ","448243.817170275    ","스텐드바","0","0","기타","기타","상수도전용","","","","","","","","","N","130.82","","",""
"3020000","3020000-102-2000-07520","20000427","","03","폐업","02","폐업","20021016","","","","02 7153908","51.60","140821","서울특별시 용산구 동자동 43-24번지 ","","","강촌비지니스","20020705000000","I","2018-08-31 23:59:59.0","카바레","197438.591644015    ","449834.071482352    ","카바레","2","2","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","51.6","","",""
"3020000","3020000-102-2002-00003","20000317","","03","폐업","02","폐업","20051102","","","","02 7067346","49.29","140821","서울특별시 용산구 동자동 43-21번지 ","","","백만불","20040206000000","I","2018-08-31 23:59:59.0","룸살롱","197441.679143       ","449859.024584273    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","49.29","","",""
"3020000","3020000-102-1999-07250","19991207","","03","폐업","02","폐업","20001115","","","","02","57.74","140821","서울특별시 용산구 동자동 43-33번지 ","","","동경","20001115000000","I","2018-08-31 23:59:59.0","룸살롱","197419.958202485    ","449748.570991334    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","57.74","","",""
"3020000","3020000-102-1999-07228","19991122","","03","폐업","02","폐업","20050114","","","","02 7126105","46.46","140828","서울특별시 용산구 서계동 223-65번지 ","","","타임","20050112000000","I","2018-08-31 23:59:59.0","룸살롱","197014.421519989    ","450230.900231927    ","룸살롱","0","0","기타","지도","상수도전용","","","","","","","","","N","46.46","","",""
"3020000","3020000-102-1999-07221","19991118","","03","폐업","02","폐업","20060216","","","","0232739051","59.35","140821","서울특별시 용산구 동자동 43-29번지 ","","","백제","20050124000000","I","2018-08-31 23:59:59.0","룸살롱","197428.35615065     ","449787.335823493    ","룸살롱","0","0","유흥업소밀집지역","관리","상수도전용","","","","","","","","","N","59.35","","",""
"3020000","3020000-102-1999-02060","19990813","","03","폐업","02","폐업","20150522","","","","02 7198552","144.20","140848","서울특별시 용산구 원효로3가 43-1번지 (지하1층) ","서울특별시 용산구 원효로 151 (원효로3가(지하1층))","04363","쿨","20120703101812","I","2018-08-31 23:59:59.0","룸살롱","196366.353581497    ","448062.921506619    ","룸살롱","","","","","","","","","","","","","","N","144.2","","",""
"3020000","3020000-102-1999-02126","19990623","","03","폐업","02","폐업","20090601","","","","02 7906777","133.82","140875","서울특별시 용산구 한강로2가 215-2번지 (지상2층) ","","","백악관","20090420135302","I","2018-08-31 23:59:59.0","룸살롱","196900.086208005    ","447132.311493856    ","룸살롱","0","0","기타","지도","상수도전용","","","","","","","","","N","133.82","","",""
